[2026-09-01T10:35:28.132Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.119.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.132Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrGld-9ICPRBv.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.135Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.22.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.135Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.39.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.135Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.46.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.135Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.91.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.135Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.92.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.135Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.94.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.136Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.109.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.136Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.113.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.137Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.117.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:31.262Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.88.woff2 → 200 (69ms, 7596B)
[2026-09-01T10:35:31.262Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.100.woff2 → 200 (48ms, 63164B)
[2026-09-01T10:35:31.262Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.85.woff2 → 200 (83ms, 36804B)
[2026-09-01T10:35:31.262Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.103.woff2 → 200 (83ms, 70348B)
[2026-09-01T10:35:31.262Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.86.woff2 → 200 (70ms, 12188B)
[2026-09-01T10:35:31.262Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.104.woff2 → 200 (83ms, 68808B)
[2026-09-01T10:37:02.511Z] GET http://localhost:8990/index-v2.html?s=9866 → 200 (3ms, 454565B)
[2026-09-01T10:37:02.522Z] GET https://fonts.googleapis.com/css2?family=Zen+Old+Mincho:wght@400;700;900&family=Noto+Sans+TC:wght@400;500;700;900&display=swap → 200 (?ms, 817128B)
[2026-09-01T10:37:02.649Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.35.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.651Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.60.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.651Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.80.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.651Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.85.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.651Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.86.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.652Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.88.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.652Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.100.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.652Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.101.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.653Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.102.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.654Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.103.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.654Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.104.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.654Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.107.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.654Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.108.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.655Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.110.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.655Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.111.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.655Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.112.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.655Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.113.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.656Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.114.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.656Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.115.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.657Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.116.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.657Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.117.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.657Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.118.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.657Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.119.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.658Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9i1OCEKIfVZ1w.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.658Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.16.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.658Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.34.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.658Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.43.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.659Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.46.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.659Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.63.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.659Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.66.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.659Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.75.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.660Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.83.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.660Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.87.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.660Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.90.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.660Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.95.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.661Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.97.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.661Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.98.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.661Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.100.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.661Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.102.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.662Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.105.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.662Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.106.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.662Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.109.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.662Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.112.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.663Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.113.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.663Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.114.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.663Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.115.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.663Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.116.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.664Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.117.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.664Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.119.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.664Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrGld-9ICPRBv.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.664Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.22.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.664Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.39.woff2 → 200 (1ms, ?B)
[2026-09-01T10:37:02.665Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.46.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.665Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.91.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.665Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.92.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.665Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.94.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.665Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.109.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.666Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.113.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.666Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5zrllf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.117.woff2 → 200 (?ms, ?B)
[2026-09-01T10:37:02.666Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.106.woff2 → 200 (20ms, 72448B)
[2026-09-01T10:38:20.266Z] GET http://localhost:8990/index-v2.html?z=3763 → 200 (4ms, ?B)
[2026-09-01T10:38:20.278Z] GET https://fonts.googleapis.com/css2?family=Zen+Old+Mincho:wght@400;700;900&family=Noto+Sans+TC:wght@400;500;700;900&display=swap → 200 (?ms, ?B)
[2026-09-01T10:38:20.392Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.35.woff2 → 200 (1ms, ?B)
[2026-09-01T10:38:20.393Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.60.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.393Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.80.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.393Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.85.woff2 → 200 (1ms, ?B)
[2026-09-01T10:38:20.394Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.86.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.394Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.88.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.395Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.100.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.395Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.101.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.396Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.102.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.396Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.103.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.396Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.104.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.396Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.106.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.397Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.107.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.397Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.108.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.398Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.110.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.398Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.111.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.399Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.112.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.399Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.113.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.401Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.114.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.401Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.115.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.401Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.116.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.401Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.117.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.403Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.118.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.403Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.119.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.404Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9i1OCEKIfVZ1w.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.404Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.16.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.404Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.34.woff2 → 200 (?ms, ?B)
[2026-09-01T10:38:20.405Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.43.woff2 → 200 (?ms, ?B)
